Tract,Income,Population,Population Density,Unemployment (%),Under 18 Population,Under 5 Population,Non-White (%),School Enrollment,Non-Hispanic and Non-Black (%),Highschool Graduate (%),Poverty Rate (%),Owner Occupied,Renter Occupied,Owner Occupied (%),Renter Occupied (%),65 years and over,Under 18 (%),Under 5 (%),65 years and over (%),School Enrollment (%)
411600,171111,2425,4603.254195857658,2.8,471,203,11.711340206185566,242,88.30000000000001,2.4,4.7,822,262,75.83025830258303,24.169741697416978,451,0.19422680412371135,0.08371134020618556,0.18597938144329898,0.0997938144329897
411700,76000,3476,7419.0639511722975,2.9,558,202,35.61565017,331,63.2,12.1,3.5,89,1825,4.649947753396029,95.35005224660397,93,0.16052934407364788,0.05811277330264672,0.026754890678941313,0.09522439585730726
411800,81515,5447,6557.973463636546,0.5,988,298,21.351202496787224,624,79.3,7.1,5.3,1111,1978,35.96633214632567,64.03366785367433,756,0.18138424821002386,0.05470901413622177,0.1387919955939049,0.11455847255369929
411900,84539,3298,4721.271620140389,3.8,533,206,14.736203759854458,348,93.1,1.4,12.8,808,873,48.066627007733494,51.93337299226651,552,0.16161309884778655,0.0624620982413584,0.16737416616130987,0.1055184960582171
412000,184667,3967,6871.589034229878,2.7,829,370,14.393748424502142,488,87.4,3.7,5.3,1058,570,64.98771498771498,35.01228501228501,554,0.20897403579531132,0.09326947315351651,0.1396521300731031,0.12301487269977313
412100,56250,2836,6037.515319157291,8.7,45,0,46.26234133,0,68.8,0.0,14.8,0,0,0.0,0.0,0,0.015867418899858956,0.0,0.0,0.0
412200,135625,5953,6392.880221912605,4.2,1562,526,25.71812531496725,998,88.39999999999999,1.7,10.0,1294,885,59.385039008719595,40.614960991280405,641,0.2623887115739963,0.0883588106836889,0.10767680161263228,0.16764656475726525
412300,250000,7063,7684.693502576738,4.0,2151,538,18.16508565765255,1601,94.5,1.9,1.8,2305,222,91.21487930352195,8.785120696478037,1091,0.3045448109868328,0.07617159847090471,0.15446694039360045,0.22667421775449526
412400,250000,4759,7301.935931479259,1.6,1536,529,16.158856902710653,1001,92.5,1.6,1.4,1503,169,89.89234449760765,10.107655502392344,659,0.3227568816978357,0.11115780626181972,0.13847446942635008,0.2103383063668838
412500,250000,1652,6615.602491608897,3.1,468,137,24.031476997578693,329,88.9,4.1,4.4,408,148,73.38129496402878,26.618705035971225,183,0.28329297820823246,0.08292978208232446,0.11077481840193705,0.19915254237288135
412600,250000,3913,8364.212732766015,1.2,1252,367,18.83465371837465,864,92.4,7.4,1.6,1162,110,91.35220125786164,8.647798742138365,302,0.31995911065678506,0.09378993099923333,0.07717863531817021,0.2208024533605929
412700,137283,3540,4457.205123327126,0.5,772,195,25.847457627118644,596,87.1,6.0,2.4,1140,286,79.94389901823283,20.05610098176718,716,0.21807909604519773,0.05508474576271186,0.20225988700564973,0.16836158192090395
412800,233500,5179,6580.959974733587,1.5,1451,234,26.839158138636805,1223,90.0,4.7,2.6,1607,113,93.43023255813954,6.569767441860465,578,0.28016991697238847,0.04518246765784901,0.1116045568642595,0.23614597412627922
412900,64796,4155,5142.858452044833,4.1,817,225,48.42358604091456,593,69.4,9.3,10.1,555,1396,28.446950281906712,71.55304971809329,681,0.19663056558363418,0.05415162454873646,0.16389891696750902,0.14271961492178098
413000,161111,3728,5995.433615297547,1.4,1041,293,26.207081545064376,697,84.6,8.0,2.2,784,626,55.60283687943263,44.39716312056737,636,0.2792381974248927,0.07859442060085838,0.17060085836909872,0.1869635193133047
413100,250000,2827,5058.352977439069,6.0,795,180,18.853908737177218,588,82.2,1.6,3.1,887,96,90.23397761953204,9.766022380467955,310,0.2812168376370711,0.0636717368234878,0.10965688008489564,0.20799434029006014
413201,56250,2742,14686.573890868816,6.0,246,119,37.199124726477024,127,76.89999999999999,6.4,22.6,50,1490,3.2467532467532463,96.75324675324676,267,0.08971553610503283,0.04339897884755653,0.09737417943107221,0.04631655725747629
413202,67924,3980,18185.500724945796,5.0,409,139,44.92462311557789,252,80.2,7.9,13.0,656,1659,28.33693304535637,71.66306695464363,397,0.10276381909547738,0.03492462311557789,0.09974874371859296,0.06331658291457286
413300,94719,7833,6338.373678265908,4.7,1694,891,36.550491510277034,773,74.5,8.8,10.2,1718,1599,51.79378956888755,48.20621043111245,1159,0.2162645218945487,0.11374952125622367,0.14796374313800587,0.09868505042767778
420100,46634,2912,6499.744391748452,4.8,608,174,70.50137362637363,465,26.5,19.8,22.4,216,1226,14.979195561719832,85.02080443828017,167,0.2087912087912088,0.059752747252747256,0.057348901098901096,0.15968406593406592
420200,70182,2660,4199.248281514472,6.9,732,224,59.09774436090226,504,42.5,24.7,10.4,528,414,56.05095541401274,43.94904458598726,364,0.27518796992481204,0.08421052631578947,0.1368421052631579,0.18947368421052632
420300,98222,3575,3849.154654576538,6.1,853,152,26.517482517482517,699,71.5,5.4,7.2,825,703,53.99214659685864,46.00785340314136,597,0.2386013986013986,0.04251748251748252,0.16699300699300698,0.19552447552447552
420400,95586,3608,3796.2766678203434,6.0,712,251,21.840354767184035,443,78.60000000000001,12.7,10.4,1184,301,79.73063973063972,20.26936026936027,489,0.1973392461197339,0.06956762749445676,0.1355321507760532,0.12278270509977827
420500,36349,3926,4350.272232246581,6.9,1433,508,34.61538461538461,846,9.8,28.2,31.6,114,1068,9.64467005076142,90.35532994923858,337,0.3650025471217524,0.1293937850229241,0.0858380030565461,0.21548650025471217
420600,79828,2385,5126.578887,2.7,537,194,32.70440251572327,311,71.3,11.2,8.5,666,293,69.44734098,30.552659019812307,367,0.22515723270440252,0.08134171907756814,0.1538784067085954,0.13039832285115305
420700,150096,2805,3165.4365725601633,5.6,775,132,16.185383244206776,644,82.39999999999999,13.3,3.9,952,48,95.2,4.8,627,0.27629233511586454,0.047058823529411764,0.2235294117647059,0.22959001782531194
420800,186875,2183,2671.411092767422,2.3,537,138,23.86623912047641,445,88.0,7.2,2.5,713,56,92.71781534460338,7.282184655396619,467,0.24599175446633073,0.06321575813101236,0.21392579019697663,0.2038479157123225
420900,221579,7126,5311.285993869096,3.4,1792,339,26.382262138647206,1475,88.7,5.6,2.1,2378,140,94.44003177124702,5.559968228752978,1182,0.25147347740667975,0.0475722705585181,0.1658714566376649,0.20698849284310974
421000,160671,3113,4334.235984967394,1.3,923,155,28.07581111468037,757,90.8,5.8,1.8,945,179,84.07473309608541,15.92526690391459,303,0.29649855444908446,0.04979119820109219,0.0973337616447157,0.24317378734339865
421101,41338,3060,6318.193229972538,6.4,544,166,40.22875816993464,352,34.7,21.2,26.2,57,1390,3.939184519695923,96.06081548030409,88,0.17777777777777778,0.0542483660130719,0.02875816993464052,0.11503267973856209
421102,30267,5456,16847.139851093827,4.4,1919,828,29.215542521994134,1155,6.499999999999993,28.3,43.1,0,2065,0.0,100.0,81,0.3517228739002933,0.15175953079178886,0.014846041055718476,0.21169354838709678
421201,39020,5652,32107.09691418703,2.9,1665,513,35.881104033970274,1050,9.600000000000003,25.9,26.7,0,2163,0.0,100.0,75,0.2945859872611465,0.09076433121019108,0.01326963906581741,0.18577494692144372
421202,28064,5450,25044.540336389717,3.8,1941,597,25.541284403669724,1300,0.7999999999999936,24.2,46.1,0,1609,0.0,100.0,71,0.3561467889908257,0.10954128440366973,0.013027522935779816,0.23853211009174313
421300,32415,8107,14147.730546522782,8.6,2915,967,51.62205501418528,1974,35.599999999999994,31.2,36.0,291,2123,12.054681027340514,87.94531897265948,202,0.35956580732700133,0.11927963488343407,0.024916738620944862,0.24349327741458
421401,28217,3969,35998.839221102666,4.5,1578,637,40.99269337364576,890,20.3,37.9,44.0,32,1315,2.3756495916852263,97.62435040831475,78,0.3975812547241119,0.16049382716049382,0.019652305366591082,0.22423784328546234
421402,26624,3825,61452.57993594954,1.8,1284,518,24.62745098039216,721,5.2,34.5,46.8,0,1250,0.0,100.0,85,0.33568627450980393,0.1354248366013072,0.022222222222222223,0.18849673202614378
421403,28314,4521,17906.322012941506,3.2,1416,439,22.14111922141119,910,3.6999999999999975,26.5,37.9,210,1177,15.14059120403749,84.85940879596251,257,0.31320504313205044,0.09710241097102411,0.05684583056845831,0.20128290201282903
421500,31517,7897,13403.135659938567,2.7,2203,592,45.017095099404834,1570,19.799999999999997,28.1,29.8,134,2776,4.604810996563574,95.39518900343644,368,0.27896669621375203,0.07496517664936052,0.046599974673926806,0.1988096745599595
421600,31175,7173,12754.753462164736,6.3,2490,733,21.817928342395092,1682,11.700000000000005,24.7,31.4,169,2006,7.770114942528736,92.22988505747126,183,0.3471350899205353,0.10218876341837446,0.025512337933918862,0.23449045029973511
421700,69053,4715,6458.7359258750475,1.8,1354,466,33.84941675503711,834,52.099999999999994,12.2,19.8,1022,726,58.46681922196796,41.53318077803203,761,0.28716861081654294,0.09883351007423118,0.16139978791092258,0.17688229056203605
421800,48571,4474,9850.695383573551,1.9,871,298,51.698703620920874,645,53.599999999999994,17.9,9.3,643,1391,31.61258604,68.38741396263521,459,0.19468037550290568,0.06660706303084488,0.10259275815824766,0.14416629414394277
421900,162716,2701,4165.288967654642,1.3,749,367,14.735283228433913,275,89.0,4.0,2.1,1002,31,96.99903194578896,3.0009680542110355,571,0.2773047019622362,0.1358756016290263,0.21140318400592373,0.10181414291003332
422000,110871,2556,4527.945675564313,6.4,605,179,22.926447574334897,411,83.89999999999999,7.9,2.0,763,182,80.74074074074075,19.25925925925926,496,0.236697965571205,0.07003129890453834,0.19405320813771518,0.1607981220657277
422100,60833,5294,5716.587102604831,5.2,1231,287,46.50547789950888,914,40.8,27.0,15.6,1438,386,78.83771929824562,21.162280701754383,692,0.2325273894975444,0.05421231582924065,0.13071401586701928,0.17264828107291272
422200,23712,5433,7930.554442533697,17.6,1798,507,76.77158107859377,1190,5.599999999999994,33.4,37.7,174,1964,8.138447147,91.86155285313376,358,0.33094054849990795,0.09331860850358918,0.06589361310509848,0.21903184244432175
422301,28588,6886,19692.17791,3.1,1373,431,85.69561428986349,1066,20.199999999999996,24.8,28.7,682,2037,25.08275101140125,74.91724898859874,390,0.1993900668022074,0.06259076386871915,0.05663665408074354,0.15480685448736567
422302,58894,1741,6495.231334342011,4.3,265,69,60.02297530155083,225,28.300000000000004,23.1,10.6,504,317,61.38855054811205,38.61144945188794,235,0.15221137277426766,0.03963239517518667,0.134979896611143,0.1292360712234348
422401,26327,3686,11516.538932492516,1.6,765,360,74.03689636462289,395,25.4,34.3,37.7,300,1597,15.81444386,84.18555614,792,0.20754205100379816,0.09766684753119913,0.21486706456863808,0.10716223548562127
422402,46769,6395,12169.182255157612,2.8,1851,525,42.47068021892103,1350,20.9,18.1,18.0,842,1215,40.93339815264949,59.06660184735051,542,0.28944487881157155,0.08209538702111024,0.08475371383893666,0.2111024237685692
422500,42309,7283,10139.569623537896,6.3,2493,673,72.71728683,1817,27.4,22.0,29.3,718,1686,29.866888519134775,70.13311148086522,591,0.3423039956062062,0.09240697514760401,0.0811478786214472,0.24948510229301113
422600,55625,6816,7741.828809489677,3.1,1910,567,21.71361502347418,1178,35.2,23.6,22.6,982,1222,44.55535390199637,55.44464609800362,939,0.2802230046948357,0.08318661971830986,0.13776408450704225,0.1728286384976526
422701,52696,5917,8341.508785,3.4,1819,487,12.86124725367585,1399,12.9,27.2,18.3,791,797,49.81108312342569,50.18891687657431,423,0.30741930032110865,0.08230522224100051,0.07148893020111544,0.23643738380936286
422702,64500,3332,6711.6566820500575,7.5,702,194,15.21608643457383,514,35.0,27.6,14.9,794,300,72.57769652650823,27.422303473491773,399,0.21068427370948378,0.05822328931572629,0.11974789915966387,0.15426170468187275
422800,38264,5415,6097.3869989762325,9.7,1357,357,32.35457063711911,1040,27.5,19.9,26.6,536,1088,33.004926108374384,66.99507389162561,755,0.25060018467220685,0.06592797783933518,0.1394275161588181,0.19205909510618652
422900,38164,3974,6312.743541900932,3.9,995,249,28.43482637141419,782,20.200000000000003,28.3,36.5,497,1027,32.61154855643045,67.38845144356955,590,0.25037745344740814,0.0626572722697534,0.14846502264720685,0.19677906391545041
423000,33645,6004,8426.353880410627,8.0,2097,746,35.709526982011994,1357,16.4,30.0,34.7,307,1612,15.997915581031789,84.00208441896821,306,0.34926715522984675,0.12425049966688874,0.05096602265156562,0.2260159893404397
423100,35114,2711,4238.123729503796,2.6,963,492,33.16119513094799,448,0.1,35.8,34.9,0,924,0.0,100.0,37,0.35521947620804134,0.18148284765769088,0.01364810033198082,0.1652526742899299
423201,75500,3683,4877.585354482489,10.3,981,207,53.81482487102905,742,34.7,22.6,7.3,830,244,77.28119180633148,22.71880819366853,502,0.26635894651099645,0.05620418137387999,0.13630192777626934,0.20146619603584034
423202,32098,7948,14139.647327023493,6.1,2471,850,71.08706592853548,1666,10.099999999999994,31.9,31.1,323,2589,11.092032967032967,88.90796703296702,397,0.31089582284851536,0.10694514343231001,0.049949672873678914,0.20961248112732764
423301,50227,4472,6908.487915166079,10.0,762,271,55.09838998211091,508,37.7,19.2,11.6,915,931,49.56663055254605,50.43336944745395,708,0.17039355992844366,0.06059928443649374,0.15831842576028624,0.11359570661896243
423302,43137,5455,6909.173523485205,4.4,1443,473,68.24931255728688,960,22.700000000000003,23.5,16.6,874,1469,37.3026035,62.6973965,903,0.26452795600366635,0.08670944087992667,0.16553620531622365,0.1759853345554537
423401,59318,6255,7130.292942984354,2.5,1949,518,65.48361310951239,1450,25.700000000000003,21.6,14.9,998,864,53.598281417830286,46.40171858216971,676,0.31159072741806554,0.08281374900079937,0.10807354116706634,0.23181454836131096
423402,57424,4743,8009.619811768767,5.1,1159,166,85.53658022348725,945,21.90000000000001,26.9,17.6,1057,395,72.79614325,27.203856749311296,541,0.24436010963525195,0.034998945814885093,0.11406282943284841,0.19924098671726756
423500,88208,2001,4170.725394571048,7.3,276,76,47.426286856571714,188,48.60000000000001,17.6,16.9,644,63,91.08910891,8.910891089,466,0.13793103448275862,0.03798100949525238,0.23288355822088955,0.09395302348825588
423600,45858,7790,6111.992388753924,6.1,2207,577,70.12836970474969,1669,13.900000000000006,34.4,8.8,1803,688,72.38057005218788,27.61942994781212,784,0.2833119383825417,0.07406931964056483,0.1006418485237484,0.2142490372272144
430100,76786,5928,3485.587932076571,2.5,1004,283,21.912955465587043,788,75.1,10.1,12.2,1297,1593,44.878892733564015,55.121107266435985,1304,0.16936572199730093,0.04773954116059379,0.21997300944669365,0.1329284750337382
430200,82375,1489,5390.413260431102,1.5,306,45,22.834116856950978,260,71.3,13.6,3.3,232,446,34.21828908554572,65.78171091445427,207,0.20550705171255876,0.03022162525184688,0.13901947615849564,0.17461383478844864
430300,250000,4825,2419.6384657945564,6.6,1478,257,7.896373056994818,1165,95.7,2.4,1.0,1528,12,99.22077922077922,0.7792207792207793,852,0.3063212435233161,0.05326424870466321,0.176580310880829,0.24145077720207253
430400,250000,3398,1590.126642182875,1.8,721,95,14.302530900529725,702,90.5,5.9,4.1,1195,12,99.00579950289976,0.9942004971002486,897,0.21218363743378457,0.027957622130665098,0.26397881106533255,0.20659211300765157
430500,112935,2698,2930.0771185763233,3.5,821,126,21.682727946627132,729,81.8,12.7,9.0,627,351,64.11042944785275,35.88957055214724,420,0.30429948109710897,0.04670126019273536,0.15567086730911786,0.27020014825796884
430600,246250,3952,2728.6169313953274,2.9,1181,173,15.13157894736842,961,85.4,5.3,3.6,1182,48,96.09756097560977,3.902439024390244,651,0.29883603238866396,0.04377530364372469,0.16472672064777327,0.24316801619433198
430700,77917,3802,5279.608899681472,6.8,920,158,35.50762756443977,733,91.3,10.4,13.1,589,1127,34.324009324009324,65.67599067599068,862,0.24197790636507102,0.041557075223566546,0.22672277748553393,0.19279326670173594
430800,133196,6209,4756.142143934704,3.4,1731,420,24.818811402802385,1311,83.2,3.4,3.8,1192,1276,48.29821717990275,51.70178282009724,638,0.2787888548880657,0.06764374295377677,0.10275406667740376,0.21114511193428895
430900,103773,5587,5098.634052210102,3.0,1493,255,25.00447467334885,1243,86.9,3.3,7.6,2007,345,85.33163265306123,14.668367346938776,1261,0.2672274923930553,0.04564166815822445,0.22570252371576874,0.22248075890459995
431000,90600,6124,3790.692602273481,2.4,1475,789,9.846505551926846,695,85.4,4.3,4.7,1770,814,68.49845201238391,31.501547987616096,1092,0.24085564990202482,0.12883736120182887,0.178314826910516,0.11348791639451339
431101,46977,3868,11960.230921138118,2.4,240,105,46.14788004136505,100,52.39999999999999,8.9,11.8,717,1839,28.051643192488264,71.94835680751174,631,0.06204756980351603,0.027145811789038264,0.16313340227507755,0.025853154084798345
431102,55331,4297,11900.419439242376,1.3,798,174,43.2394694,620,41.8,21.7,22.2,350,1754,16.634980988593156,83.36501901140684,781,0.18571096113567606,0.040493367465673724,0.1817547125901792,0.14428671165929718
431201,36307,3788,14706.622411484012,4.0,447,325,49.208025343189014,106,41.400000000000006,11.0,23.5,16,2210,0.7187780772686434,99.28122192273136,444,0.11800422386483632,0.08579725448785638,0.11721224920802534,0.0279831045406547
431202,57923,6031,11818.633071517916,5.0,1688,841,39.92704361,829,73.3,10.6,25.7,704,1925,26.778242677824267,73.22175732217573,517,0.2798872492124026,0.1394461946609186,0.08572376057038633,0.13745647487978777
431301,55313,5711,19551.27639931123,0.8,791,163,32.56872701803537,580,52.1,20.7,7.1,502,2266,18.13583815028902,81.86416184971098,735,0.13850464016809666,0.028541411311504113,0.1286990019261075,0.10155839607774471
431302,102398,4503,8754.958907493117,5.5,1101,541,15.389740173217856,535,82.60000000000001,3.4,2.5,1221,784,60.89775561097257,39.10224438902743,617,0.24450366422385075,0.12014212747057518,0.13701976460137685,0.11880968243393293
431401,71129,1937,13756.783267774365,4.2,261,147,21.889519876097054,124,73.0,10.3,6.2,332,728,31.32075471698113,68.67924528301886,204,0.13474445018069178,0.07589055240061951,0.10531750129065565,0.06401652039235932
431402,83730,3329,11972.384495764236,6.3,386,220,28.416942024632014,166,78.60000000000001,4.9,7.9,783,1286,37.84436926051232,62.15563073948768,394,0.11595073595674377,0.06608591168519075,0.11835386001802344,0.04986482427155302
431501,79026,4718,11823.37156932676,1.6,482,249,22.97583721916066,230,84.3,9.1,2.9,1447,1392,50.96865093342726,49.03134906657274,968,0.10216193302246715,0.05277660025434506,0.20517168291649004,0.048749470114455275
431502,120556,3635,8530.744700640375,0.5,650,224,26.354883081155435,438,89.9,6.0,8.7,982,680,59.08543922984356,40.91456077015644,593,0.17881705639614856,0.06162310866574965,0.16313617606602476,0.12049518569463549
431600,150625,2954,2594.548906149863,1.2,349,74,3.6899119837508465,311,90.9,4.1,2.0,1194,193,86.08507570295602,13.91492429704398,1114,0.11814488828706839,0.025050778605280974,0.37711577522004064,0.1052809749492214
431700,166862,4642,4042.291600710203,4.1,561,135,14.368806548901336,486,84.2,5.2,5.9,1569,565,73.52389878163073,26.47610121836926,1608,0.12085308056872038,0.02908229211546747,0.34640241275312367,0.1046962516156829
431801,99375,3611,7596.985806362703,4.8,554,149,31.76405427859319,407,83.2,6.8,2.2,611,1101,35.68925234,64.31074766355141,554,0.1534201052340072,0.04126280808640266,0.1534201052340072,0.11271116034339518
431802,119125,4700,8919.303536828553,2.6,517,263,25.659574468085104,232,71.5,7.6,6.4,552,2112,20.72072072072072,79.27927927927928,450,0.11,0.05595744680851064,0.09574468085106383,0.04936170212765958
431900,95718,4779,9666.449931738662,2.6,527,282,44.59091860221804,243,81.0,6.2,8.2,649,2243,22.44121715076072,77.55878284923928,589,0.11027411592383343,0.059008160703075956,0.12324754132663737,0.05084745762711865
432001,60435,4265,7668.444921807888,3.4,972,428,35.12309495896835,520,56.099999999999994,6.8,12.7,654,1284,33.746130030959755,66.25386996904025,257,0.22790152403282532,0.10035169988276671,0.06025791324736225,0.12192262602579132
432002,33478,4753,17464.25357934525,5.2,1005,483,43.08857563644014,491,22.300000000000004,16.6,27.8,150,2150,6.521739130434782,93.47826086956522,181,0.21144540290342942,0.101620029455081,0.038081211866189776,0.10330317694087944
432100,46122,6053,9779.314224240989,8.2,1171,739,47.59623327275731,429,48.599999999999994,15.1,18.0,373,2415,13.378766140602584,86.62123385939742,268,0.19345778952585496,0.12208822071699983,0.04427556583512308,0.07087394680323807
432200,46167,4494,6952.1813589035655,5.7,811,616,32.42100578549177,157,40.2,15.3,7.9,769,1294,37.27581192438197,62.72418807561804,529,0.18046283934134402,0.13707165109034267,0.11771250556297286,0.034935469514908765
432300,43177,7339,10851.55292657082,10.8,1633,530,50.12944542853249,1034,28.199999999999996,21.2,21.8,116,3307,3.388840199,96.61115980134385,216,0.22250987873007222,0.0722169232865513,0.029431802697915246,0.14089112958168687
432400,36284,6174,8821.289937,4.8,926,427,52.78587625526401,428,33.99999999999999,25.5,23.5,852,2268,27.307692307692307,72.69230769,421,0.14998380304502754,0.0691609977324263,0.06818918043407839,0.06932296728215095
432500,31466,5289,8250.436465872173,6.6,1191,283,37.02023066742296,1014,32.900000000000006,23.3,37.4,710,1596,30.789245446660885,69.21075455333911,387,0.2251843448667045,0.0535072792588391,0.07317073170731707,0.19171866137266025
432600,45661,2026,3231.7469258733154,5.7,523,183,27.295162882527148,384,40.400000000000006,24.9,15.3,234,675,25.742574257425744,74.25742574257426,188,0.2581441263573544,0.09032576505429418,0.09279368213228036,0.1895360315893386
432701,24107,5984,13480.084295039956,8.4,1999,881,25.60160427807487,1099,6.400000000000006,23.1,50.9,99,2031,4.647887323943662,95.35211267605634,166,0.33405748663101603,0.147225935828877,0.027740641711229946,0.18365641711229946
432702,62878,4036,9081.062184843577,4.0,700,103,35.133795837462834,592,43.4,11.6,11.8,419,1390,23.16196793808734,76.83803206191267,278,0.1734390485629336,0.025520317145688802,0.0688800792864222,0.1466798810703667
432801,35156,4890,5590.940875704199,7.3,1273,453,58.54805726,810,24.9,30.1,32.2,506,1559,24.50363196125908,75.49636803874093,214,0.2603271983640082,0.09263803680981596,0.04376278118609407,0.1656441717791411
432802,23609,6464,12929.78449127678,4.0,1902,844,62.020420792079214,1101,16.200000000000006,28.0,39.5,158,2193,6.720544449170565,93.27945555082944,935,0.2942450495049505,0.13056930693069307,0.14464727722772278,0.1703279702970297
432901,28534,3042,5384.211157603789,1.9,960,280,39.67784352399737,655,15.500000000000004,34.1,36.6,206,916,18.36007130124777,81.63992869875223,188,0.3155818540433925,0.09204470742932282,0.06180144641683103,0.21531886916502302
432902,34542,6203,10549.995519696004,6.2,1483,462,59.39061744317266,1040,26.2,27.8,29.8,492,1838,21.115879828326182,78.88412017167383,313,0.23907786554892793,0.0744800902788973,0.05045945510236982,0.16766080928582944
433001,25844,5722,11621.213889448996,7.7,1523,283,58.07409996504719,1329,20.300000000000004,28.6,36.4,0,1878,0.0,100.0,346,0.2661656763369451,0.04945823138762671,0.06046836770360014,0.23226144704648724
433002,28077,3385,13628.895122624284,2.7,740,301,58.31610044313146,425,31.9,29.6,31.2,38,1400,2.642559109874826,97.35744089012516,95,0.21861152141802068,0.08892171344165435,0.028064992614475627,0.1255539143279173
433003,23621,5787,16206.107499706555,5.1,1776,495,77.24209434940383,1317,31.4,32.7,41.8,96,1801,5.060622034791776,94.93937796520822,401,0.3068947641264904,0.08553654743390357,0.06929324347675825,0.22757905650596164
433100,29342,4022,12193.491488961132,6.3,1598,438,57.88165091994033,1245,3.800000000000004,33.7,30.3,30,1174,2.491694352159469,97.50830564784052,20,0.39731476877175537,0.10890104425658877,0.004972650422675286,0.30954748881153654
433201,35598,4940,11673.330228117218,7.8,1127,356,69.89878542510122,700,56.3,23.2,25.0,674,1196,36.04278075,63.957219251336895,685,0.22813765182186235,0.07206477732793522,0.13866396761133604,0.1417004048582996
433202,46677,4269,9616.053530364776,8.6,1073,210,66.54954321855236,776,34.8,32.0,25.2,586,710,45.21604938271605,54.78395061728395,503,0.25134691965331457,0.049191848208011243,0.11782618880299836,0.181775591473413
433300,65400,5121,5476.421197951513,4.7,1297,340,37.86369849638743,959,48.8,16.0,26.7,1154,394,74.54780361757106,25.452196382428944,849,0.25327084553798085,0.06639328256199961,0.16578793204452255,0.1872681116969342
433400,32526,4295,6624.041083107862,6.6,1018,334,50.31431897555297,688,20.6,29.7,30.0,424,1249,25.343693962940826,74.65630603705917,289,0.2370197904540163,0.07776484284051223,0.06728754365541327,0.16018626309662398
433501,27353,5593,11595.37044893864,2.1,1951,542,52.85177900947613,1246,3.4999999999999947,26.3,43.1,136,1773,7.1241487689889995,92.87585123,113,0.34882889325943145,0.09690684784552119,0.0202038262113356,0.2227784730913642
433502,25766,8242,26569.630584715043,12.5,3205,1266,53.530696432904634,2074,11.500000000000009,27.0,40.0,267,2633,9.206896551724135,90.79310344827586,117,0.3888619267168163,0.15360349429750061,0.014195583596214511,0.2516379519534094
433600,38862,6571,11781.418036934692,10.0,2033,722,71.22203621975346,1282,7.899999999999999,41.4,25.3,151,2334,6.076458752515091,93.92354125,328,0.30938974280931364,0.10987673109115811,0.049916298889057985,0.19509968041394005
440100,53929,7513,3548.5246768954453,8.2,1781,328,63.19712498336217,1389,23.9,14.4,21.4,1394,1526,47.73972602739726,52.26027397260275,774,0.23705576999866898,0.0436576600559031,0.10302142952216159,0.1848795421269799
450100,127188,2023,6334.211609502724,5.3,632,122,15.076618882847256,489,76.9,5.0,5.3,602,109,84.66947960618847,15.330520393811534,249,0.31240731586752346,0.06030647553138903,0.12308452792881859,0.2417202174987642
450200,117760,5450,5217.271640489372,3.0,1846,286,21.28440366972477,1453,83.89999999999999,8.3,1.2,1419,494,74.17668583376896,25.82331416623105,653,0.3387155963302752,0.052477064220183486,0.11981651376146789,0.266605504587156
450300,69265,8570,8630.666638784007,4.3,2595,594,37.724620770128354,2060,48.099999999999994,15.6,19.4,1234,1632,43.05652477320307,56.94347522679693,833,0.30280046674445743,0.06931155192532089,0.09719953325554259,0.24037339556592766
450400,70614,4612,6110.612233090873,5.0,1362,259,49.111014744145706,1195,37.900000000000006,16.7,18.0,595,1180,33.52112676056338,66.47887323943662,586,0.295316565481353,0.056157849089332176,0.12705984388551606,0.2591066782307025
450500,149375,2915,2569.740769972705,3.1,647,195,17.667238421955403,457,77.2,7.0,2.3,907,217,80.69395017793595,19.306049822064058,807,0.22195540308747855,0.06689536878216124,0.27684391080617493,0.15677530017152658
450600,82639,4124,5661.951598216404,2.8,1119,351,27.376333656644036,744,78.4,6.6,7.3,785,984,44.37535330695308,55.62464669304692,706,0.2713385063045587,0.08511154219204656,0.17119301648884577,0.18040737148399613
450700,226602,6205,3618.7359140412946,1.5,2043,591,5.705076551168413,1338,94.7,7.1,2.2,1862,171,91.58878504672896,8.411214953271028,1136,0.3292506043513296,0.09524576954069298,0.1830781627719581,0.21563255439161966
450801,53841,1656,4657.693752782469,3.8,353,192,31.88405797101449,112,58.3,12.9,5.9,169,745,18.49015317286652,81.50984682713349,243,0.21316425120772947,0.11594202898550725,0.14673913043478262,0.06763285024154589
450802,53158,8058,12146.098225571715,4.0,2594,807,52.15934475055845,1593,41.7,13.0,21.5,612,2424,20.158102766798415,79.84189723320159,704,0.3219161082154381,0.10014892032762472,0.08736659220650285,0.19769173492181683
450900,92115,3091,4935.838159899606,0.8,709,153,34.87544483985765,452,69.8,9.9,9.8,716,540,57.00636942675159,42.99363057324841,316,0.22937560659980588,0.04949854416046587,0.10223228728566806,0.14623099320608218
451001,45864,5349,10510.48516686412,3.5,1203,254,46.21424565339317,949,42.8,11.6,29.7,707,1531,31.590705987488832,68.40929401251117,613,0.22490185081323613,0.04748551131052533,0.11460085997382688,0.1774163395027108
451002,57500,5365,23164.35664131906,11.6,1096,383,60.37278657968314,751,19.499999999999993,22.2,17.4,333,1971,14.453125,85.546875,183,0.204287045666356,0.07138863000931966,0.03410997204100653,0.13998136067101585
451100,88412,3911,4123.825639029829,5.5,762,263,31.168499105088216,525,60.3,13.8,17.6,1178,782,60.10204081632653,39.89795918367347,813,0.19483508054206086,0.06724622858603937,0.2078752237279468,0.13423676809000257
